segment_uid,Corridor_Name,Placement_Type,Shapefile_Name,Sequence_Order,Original_Shapefile_Row,Segment_Length_Meters,Start_Lat,Start_Lon,End_Lat,End_Lon,Midpoint_Lat,Midpoint_Lon,network_layer_type,nearest_signal_dist_meters,nearest_bus_stop_dist_meters,Google_Maps_Origin,Google_Maps_Destination,Google_Maps_Midpoint,Polyline_Geometry_String,Topology_Flipped_To_Fit,Continuity_Status,Validation_Checkpoint,attr_id,attr_Length,attr_Corridor,attr_S.no
KILAMBAKKAM_LITTLEMOUNT_021,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,21,21,882.97,12.98952508,80.17888391,12.99406723,80.18555092,12.99201406,80.18207231,At-Grade (Ground),1990.92,577.53,"12.989525079469953,80.17888391408125","12.994067226114712,80.18555091637037","12.992014062492569,80.1820723104412","12.989525079469953,80.17888391408125|12.98953,80.17889|12.99036,80.17994|12.9907,80.18037|12.99089,80.18061|12.99116,80.18097|12.99141,80.18129|12.99202,80.18208|12.99212,80.18222|12.99226,80.1824|12.99248,80.18272|12.99265,80.183|12.99293,80.18345|12.99307,80.1837|12.99401,80.18543|12.99404,80.1855|12.994067226114712,80.18555091637037",FALSE,Continuous,Intermediate,,0.88,Kilambakkam-Littlemount,
KILAMBAKKAM_LITTLEMOUNT_022,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,22,20,470.14,12.99406723,80.18555092,12.99614001,80.18932801,12.99506645,80.18746276,At-Grade (Ground),2530.2,806.21,"12.994067226114712,80.18555091637037","12.996140008730723,80.18932801134994","12.995066447024405,80.1874627573959","12.994067226114712,80.18555091637037|12.99481,80.18694|12.99507,80.18747|12.99561,80.18854|12.99571,80.18871|12.99578,80.18883|12.99598,80.18912|12.996140008730723,80.18932801134994",FALSE,Continuous,Intermediate,,0.47,Kilambakkam-Littlemount,
KILAMBAKKAM_LITTLEMOUNT_023,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,23,8,394.69,12.99614001,80.18932801,12.99845378,80.19209408,12.99733583,80.19067799,At-Grade (Ground),2310.98,1074.16,"12.996140008730723,80.18932801134994","12.998453782133756,80.1920940838123","12.997335833826153,80.1906779884179","12.996140008730723,80.18932801134994|12.99618,80.18938|12.99634,80.18957|12.99636,80.18959|12.99659,80.18983|12.99681,80.19007|12.99704,80.19031|12.99745,80.19082|12.99757,80.19099|12.9978,80.19127|12.99792,80.19141|12.99833,80.19193|12.99841,80.19204|12.998453782133756,80.1920940838123",FALSE,Continuous,Intermediate,,0.39,,
KILAMBAKKAM_LITTLEMOUNT_024,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,24,11,556.26,12.99845378,80.19209408,13.00163399,80.19606513,13.00003633,80.19408689,At-Grade (Ground),1876.53,891.51,"12.998453782133756,80.1920940838123","13.001633986698419,80.19606512575511","13.000036331182727,80.19408688622623","12.998453782133756,80.1920940838123|12.99858,80.19225|12.99877,80.19249|12.99925,80.1931|12.99974,80.19372|13.00016,80.19424|13.00089,80.19516|13.00144,80.19586|13.00151,80.19595|13.00163,80.19606|13.001633986698419,80.19606512575511",FALSE,Continuous,Intermediate,,0.56,,
KILAMBAKKAM_LITTLEMOUNT_025,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,25,9,833.36,13.00163399,80.19606513,13.00510016,80.20136014,13.00190536,80.19969913,At-Grade (Ground),1335.88,805.36,"13.001633986698419,80.19606512575511","13.00510015507046,80.20136014473242","13.001905362838963,80.19969913277534","13.001633986698419,80.19606512575511|13.0017,80.19615|13.00181,80.19628|13.00189,80.19637|13.00199,80.19651|13.00209,80.19674|13.00213,80.19692|13.00215,80.19702|13.00216,80.19712|13.00216,80.19723|13.00216,80.19731|13.00215,80.1975|13.0021,80.19784|13.00203,80.19827|13.00199,80.1985|13.00194,80.19878|13.00192,80.1989|13.00191,80.19897|13.0019,80.19908|13.00189,80.19917|13.00188,80.19931|13.00188,80.19947|13.00188,80.19956|13.00189,80.19963|13.00191,80.19972|13.00192,80.19978|13.00194,80.19985|13.00197,80.19993|13.002,80.2|13.00203,80.20006|13.00209,80.20016|13.00219,80.20029|13.00228,80.20039|13.00237,80.20047|13.00245,80.20052|13.00252,80.20055|13.0026,80.2006|13.00273,80.20064|13.00287,80.20068|13.00303,80.20073|13.00315,80.20076|13.00334,80.20082|13.00398,80.20097|13.00429,80.20105|13.00474,80.20116|13.0048,80.20119|13.00492,80.20124|13.0051,80.20136|13.00510015507046,80.20136014473242",FALSE,Continuous,Intermediate,,0.83,,
KILAMBAKKAM_LITTLEMOUNT_026,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,26,12,980.71,13.00510016,80.20136014,13.00776003,80.2060802,13.00843916,80.20346148,At-Grade (Ground),593.2,637.02,"13.00510015507046,80.20136014473242","13.007760032726608,80.20608019635965","13.008439155730045,80.20346147747243","13.00510015507046,80.20136014473242|13.00525,80.2015|13.00554,80.20179|13.00569,80.20197|13.00577,80.2021|13.0059,80.20234|13.00595,80.20243|13.00604,80.20259|13.0061,80.20269|13.00618,80.20281|13.00627,80.20294|13.00646,80.20312|13.00666,80.20326|13.00687,80.20339|13.00697,80.20346|13.0071,80.20353|13.0072,80.20358|13.00734,80.20363|13.00743,80.20365|13.00746,80.20366|13.00768,80.20371|13.0078,80.20373|13.00788,80.20373|13.00796,80.20373|13.00802,80.20373|13.00818,80.20372|13.00827,80.20366|13.00836,80.20359|13.0084,80.20353|13.00844,80.20346|13.00845,80.20342|13.00846,80.20338|13.00847,80.20332|13.00848,80.20322|13.00848,80.20321|13.00847,80.20316|13.00846,80.20312|13.00845,80.20309|13.00844,80.20305|13.00842,80.20303|13.0084,80.203|13.00838,80.20297|13.00834,80.20293|13.0083,80.20289|13.00827,80.20287|13.00824,80.20285|13.00818,80.20282|13.00814,80.20281|13.0081,80.2028|13.00805,80.20279|13.00801,80.20279|13.00797,80.2028|13.00793,80.20281|13.00789,80.20282|13.00784,80.20283|13.00782,80.20285|13.00778,80.20287|13.00772,80.20292|13.00766,80.20298|13.00762,80.20307|13.00759,80.20318|13.00759,80.20328|13.0076,80.20341|13.00764,80.20369|13.00766,80.20397|13.00767,80.20404|13.00767,80.2041|13.00768,80.20418|13.00768,80.20427|13.00768,80.20438|13.00768,80.20529|13.00768,80.20536|13.00768,80.20541|13.0077,80.20547|13.00773,80.20553|13.00773,80.20571|13.00773,80.20581|13.00773,80.20589|13.00775,80.20603|13.00776,80.20608|13.007760032726608,80.20608019635965",FALSE,Continuous,Intermediate,,0.98,,
KILAMBAKKAM_LITTLEMOUNT_027,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,27,13,696.2,13.00776003,80.2060802,13.00922221,80.21229553,13.00824079,80.20924952,At-Grade (Ground),567.66,23.84,"13.007760032726608,80.20608019635965","13.009222212647115,80.21229553161778","13.008240785288969,80.20924951541157","13.007760032726608,80.20608019635965|13.00777,80.20614|13.00783,80.2065|13.00792,80.20705|13.00814,80.20867|13.00826,80.20936|13.00832,80.20961|13.0084,80.20989|13.00846,80.21005|13.0086,80.21038|13.00878,80.21093|13.00889,80.21127|13.00895,80.21143|13.00898,80.2115|13.00903,80.21166|13.00909,80.21181|13.00916,80.21202|13.00921,80.21224|13.00922,80.21229|13.009222212647115,80.21229553161778",FALSE,Continuous,Intermediate,,0.7,,
KILAMBAKKAM_LITTLEMOUNT_028,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,28,26,1051.68,13.00922221,80.21229553,13.01249825,80.22133194,13.01079797,80.21683543,At-Grade (Ground),693.56,398.54,"13.009222212647115,80.21229553161778","13.012498252986251,80.22133194272594","13.01079796768004,80.2168354272801","13.009222212647115,80.21229553161778|13.00924,80.21234|13.00926,80.21238|13.00949,80.21302|13.00968,80.21352|13.00983,80.21385|13.00989,80.214|13.00992,80.21408|13.00996,80.21417|13.00997,80.21418|13.01009,80.21447|13.01011,80.21454|13.01013,80.21461|13.01014,80.21466|13.01015,80.21471|13.01016,80.21476|13.01017,80.2148|13.01018,80.21493|13.01019,80.21497|13.0102,80.21503|13.01026,80.21553|13.01027,80.21559|13.01028,80.21563|13.01029,80.21568|13.01029,80.2157|13.0103,80.21573|13.01031,80.21576|13.01038,80.2159|13.01042,80.21599|13.01076,80.21675|13.0108,80.21684|13.01082,80.21688|13.01083,80.21689|13.01085,80.2169|13.01086,80.21691|13.01088,80.21692|13.01116,80.21745|13.01129,80.2178|13.01135,80.21795|13.01137,80.21801|13.01151,80.21843|13.01158,80.21863|13.01161,80.2187|13.01168,80.2189|13.01171,80.21898|13.01182,80.21929|13.01189,80.21952|13.01199,80.21987|13.0121,80.22025|13.01222,80.22064|13.01227,80.22078|13.01238,80.22114|13.01241,80.22118|13.01245,80.22126|13.01248,80.2213|13.012498252986251,80.22133194272594",FALSE,Continuous,Intermediate,,1.05,Kilambakkam-Littlemount,
KILAMBAKKAM_LITTLEMOUNT_029,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Kilambakkam_Littlemount.shp,29,10,555.46,13.01249825,80.22133194,13.01575,80.22518,13.01405268,80.22333171,At-Grade (Ground),209.55,249.9,"13.012498252986251,80.22133194272594","13.01575,80.22518","13.01405268249773,80.22333170624432","13.012498252986251,80.22133194272594|13.01252,80.22137|13.01255,80.22142|13.01258,80.22148|13.01262,80.22154|13.01265,80.22159|13.01275,80.2217|13.0129,80.2219|13.01324,80.22233|13.01347,80.22259|13.01361,80.22275|13.01377,80.22293|13.01394,80.22317|13.01397,80.2232|13.014,80.22324|13.01404,80.2233|13.01406,80.22335|13.01408,80.22342|13.01418,80.22354|13.01429,80.22367|13.01434,80.22374|13.01453,80.22395|13.01487,80.22434|13.01514,80.22468|13.01522,80.2247|13.01525,80.22472|13.01543,80.22487|13.0156,80.22503|13.01561,80.22505|13.01566,80.2251|13.01571,80.22515|13.01575,80.22518",FALSE,Continuous,CORRIDOR_END_NODE,,0.56,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_001,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,1,0,426.91,12.96396838,80.14735412,12.96735711,80.14921759,12.96562429,80.14834855,At-Grade (Below Flyover),2662.09,3814.56,"12.963968380630916,80.14735411804686","12.967357109852271,80.14921759362389","12.96562429196603,80.14834854692033","12.963968380630916,80.14735411804686|12.964163814549511,80.14753495688578|12.964604387560284,80.14778534912416|12.9652166697827,80.14814470835526|12.965575904776586,80.14832322874749|12.965804097805268,80.14844262875003|12.966499972283875,80.14879966953448|12.966964264076072,80.14903267342301|12.967357109852271,80.14921759362389",FALSE,Continuous,CORRIDOR_START_NODE,,0.43,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_002,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,2,4,592.62,12.96735711,80.14921759,12.97216518,80.15159456,12.96980187,80.15033536,At-Grade (Below Flyover),2203.38,3407.69,"12.967357109852271,80.14921759362389","12.972165176666138,80.15159455697342","12.969801873318067,80.15033535873975","12.967357109852271,80.14921759362389|12.967456796514492,80.14926451808819|12.967755026691384,80.1494036248873|12.968471229519821,80.14970038605874|12.969250690823028,80.15008756664962|12.969729662934187,80.15029622684833|12.969930740573952,80.15040519384095|12.97052493534616,80.15066717831266|12.97099034927157,80.15089902297785|12.971437688049054,80.15110536472986|12.971643282873922,80.15121665016918|12.971898581705629,80.15136503075489|12.972165176666138,80.15159455697342",FALSE,Continuous,Intermediate,,0.59,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_003,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,3,5,213.96,12.97216518,80.15159456,12.97330118,80.15318831,12.97275792,80.15237297,At-Grade (Below Flyover),1836.34,3043.35,"12.972165176666138,80.15159455697342","12.973301182699156,80.15318830984397","12.972757918456596,80.15237297291199","12.972165176666138,80.15159455697342|12.9723097704235,80.15175684823906|12.972531179451561,80.15203738028396|12.972766143918841,80.15238514728178|12.973064367730723,80.15283260748564|12.973301182699156,80.15318830984397",FALSE,Continuous,Intermediate,,0.21,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_004,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,4,2,320.32,12.97330118,80.15318831,12.97494309,80.15562029,12.97410033,80.15441914,At-Grade (Below Flyover),1569.44,2776.48,"12.973301182699156,80.15318830984397","12.974943093904969,80.1556202880433","12.974100329801285,80.15441913758386","12.973301182699156,80.15318830984397|12.973468776722541,80.15344004050844|12.973796370116489,80.15395009877186|12.97410137047468,80.15442074344226|12.974476407439376,80.15497021529879|12.97477236994597,80.15539217258949|12.97492712882634,80.15560083278818|12.974943093904969,80.1556202880433",FALSE,Continuous,Intermediate,,0.32,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,5,1,514.49,12.87476666,80.07861151,12.87909759,80.08033969,12.87692976,80.07948082,At-Grade (Below Flyover),14951.98,13902.22,"12.874766656110927,80.07861150689553","12.879097586703537,80.08033969467809","12.876929761308341,80.07948082030353","12.874766656110927,80.07861150689553|12.875409953199892,80.07889841466871|12.87648804422417,80.07931051856113|12.878361979143238,80.08003300449909|12.879094473719778,80.08033839681005|12.879097586703537,80.08033969467809",FALSE,Broken,Intermediate,,0.51,,
LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_006,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam(At-Grade_BelowFlyover).shp,6,3,644.68,12.87909759,80.08033969,12.88455324,80.08235435,12.88180304,80.08143909,At-Grade (Below Flyover),14401.23,13502.25,"12.879097586703537,80.08033969467809","12.884553238428305,80.08235434920945","12.881803035914304,80.08143908924245","12.879097586703537,80.08033969467809|12.879231561550709,80.0803955515943|12.879928242354847,80.08066420160007|12.880370659086175,80.08086503704133|12.881188110933989,80.08117020258193|12.881494495776112,80.08131104821604|12.88205386962512,80.08154318268708|12.883020057877074,80.08193963706456|12.8834039895426,80.0820935239611|12.883800633559197,80.08223436959523|12.884039636701848,80.08232826668463|12.884553238428305,80.08235434920945",FALSE,Broken,CORRIDOR_END_NODE,,0.64,,
LITTLEMOUNT_KILAMBAKKAM_001,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,1,29,624.76,13.01491201,80.2260692,13.00961603,80.22792069,13.01226737,80.22707497,At-Grade (Ground),290.05,198.63,"13.014912011326848,80.22606919546926","13.009616032478043,80.22792068831869","13.012267369792818,80.22707497216183","13.014912011326848,80.22606919546926|13.01491,80.22607|13.01442,80.22623|13.01435,80.22626|13.01385,80.22646|13.0135,80.22658|13.01293,80.2268|13.01262,80.22694|13.01239,80.22702|13.0121,80.22715|13.01131,80.22745|13.01018,80.2279|13.00992,80.22797|13.00986,80.22798|13.00981,80.22798|13.00977,80.22798|13.00974,80.22797|13.00969,80.22796|13.00965,80.22794|13.00963,80.22793|13.009616032478043,80.22792068831869",FALSE,Continuous,CORRIDOR_START_NODE,,0.62,LittleMount-Kilambakkam,
LITTLEMOUNT_KILAMBAKKAM_002,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,2,12,363.01,13.00961603,80.22792069,13.01076775,80.2248854,13.01010889,80.22641154,At-Grade (Ground),183.09,386.89,"13.009616032478043,80.22792068831869","13.010767751256255,80.22488539698499","13.010108886376939,80.22641153599096","13.009616032478043,80.22792068831869|13.0096,80.22791|13.00958,80.22789|13.00956,80.22786|13.00954,80.22783|13.00953,80.22781|13.00952,80.22779|13.00952,80.22777|13.00952,80.22774|13.00953,80.22772|13.00954,80.22769|13.00956,80.22763|13.00962,80.2275|13.01015,80.22632|13.01019,80.22623|13.0102,80.2262|13.01021,80.22617|13.01021,80.22615|13.01021,80.22611|13.01051,80.22543|13.01072,80.225|13.010767751256255,80.22488539698499",FALSE,Continuous,Intermediate,,0.36,,
LITTLEMOUNT_KILAMBAKKAM_003,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,3,28,195.24,13.01076775,80.2248854,13.01144779,80.22322452,13.01110445,80.22405353,At-Grade (Ground),95.33,147.87,"13.010767751256255,80.22488539698499","13.011447785059211,80.22322451944024","13.011104452165863,80.22405353393559","13.010767751256255,80.22488539698499|13.01077,80.22488|13.01082,80.22475|13.01094,80.22447|13.01107,80.22415|13.01112,80.22401|13.0113,80.22359|13.01138,80.22338|13.0114,80.22334|13.011447785059211,80.22322451944024",FALSE,Continuous,Intermediate,,0.2,LittleMount-Kilambakkam,
LITTLEMOUNT_KILAMBAKKAM_004,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,4,27,225.3,13.01144779,80.22322452,13.01215638,80.22128086,13.01181712,80.22225769,At-Grade (Ground),110.63,164.23,"13.011447785059211,80.22322451944024","13.012156379824495,80.22128086052652","13.01181711756925,80.222257686482","13.011447785059211,80.22322451944024|13.01152,80.22305|13.01157,80.22293|13.0116,80.22283|13.01166,80.22271|13.01179,80.22233|13.01188,80.22209|13.01189,80.22206|13.01202,80.22165|13.01208,80.2215|13.01209,80.22147|13.01212,80.22135|13.01213,80.22133|13.01215,80.2213|13.012156379824495,80.22128086052652",FALSE,Continuous,Intermediate,,0.23,LittleMount-Kilambakkam,
LITTLEMOUNT_KILAMBAKKAM_005,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,5,11,1029.98,13.01215638,80.22128086,13.00912711,80.21235519,13.01068534,80.21679788,At-Grade (Ground),698.97,407.05,"13.012156379824495,80.22128086052652","13.009127113236362,80.21235518872727","13.010685338177042,80.21679788499016","13.012156379824495,80.22128086052652|13.01216,80.22127|13.01217,80.22125|13.01217,80.22118|13.01216,80.22109|13.01211,80.22088|13.01199,80.22051|13.0119,80.22025|13.01183,80.22|13.01166,80.21948|13.01165,80.21945|13.01155,80.21913|13.01131,80.21836|13.01123,80.21816|13.01109,80.21782|13.01106,80.21773|13.01093,80.21742|13.01086,80.21723|13.01086,80.21722|13.0108,80.21706|13.01073,80.21689|13.01057,80.21656|13.01041,80.2162|13.01036,80.21609|13.01029,80.21595|13.01025,80.21584|13.01022,80.21576|13.0102,80.21569|13.01019,80.21564|13.01017,80.21553|13.01017,80.2155|13.01015,80.21539|13.01008,80.21485|13.01008,80.2148|13.01006,80.21473|13.01006,80.21469|13.01005,80.21465|13.01004,80.21462|13.01002,80.21456|13.01,80.2145|13.00997,80.21443|13.00986,80.21418|13.00983,80.21411|13.00962,80.2136|13.00959,80.21353|13.00955,80.21343|13.00913,80.21236|13.009127113236362,80.21235518872727",FALSE,Continuous,Intermediate,,1.03,,
LITTLEMOUNT_KILAMBAKKAM_006,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,6,25,703.51,13.00912711,80.21235519,13.00760029,80.20609228,13.00807972,80.20929403,At-Grade (Ground),549.84,10.47,"13.009127113236362,80.21235518872727","13.007600285160331,80.20609228128265","13.00807972390816,80.20929403367856","13.009127113236362,80.21235518872727|13.0091,80.21231|13.00908,80.21225|13.00905,80.21219|13.00899,80.21201|13.00892,80.21176|13.00886,80.21161|13.00879,80.21139|13.00868,80.21108|13.00866,80.21103|13.00858,80.21081|13.00852,80.21063|13.0084,80.21031|13.00834,80.21017|13.00825,80.20986|13.00813,80.20946|13.00809,80.20933|13.00805,80.20919|13.00802,80.20898|13.00798,80.20866|13.00794,80.20838|13.00793,80.20833|13.00787,80.20794|13.00783,80.20768|13.00781,80.20753|13.00778,80.20731|13.00773,80.20706|13.00769,80.20684|13.00767,80.20665|13.00765,80.20649|13.00763,80.20633|13.007600285160331,80.20609228128265",FALSE,Continuous,Intermediate,,0.7,LittleMount-Kilambakkam,
LITTLEMOUNT_KILAMBAKKAM_007,Corridor_Littlemount_Kilambakkam,Littlemount_Kilambakkam,Littlemount_Kilambakkam.shp,7,10,591.57,13.00760029,80.20609228,13.00496,80.20145345,13.00647718,80.20364317,At-Grade (Ground),805.63,647.33,"13.007600285160331,80.20609228128265","13.00496,80.20145345398832","13.006477177575482,80.20364317056782","13.007600285160331,80.20609228128265|13.0076,80.20609|13.00756,80.20604|13.00755,80.20601|13.00751,80.20589|13.00746,80.20569|13.00743,80.20558|13.00739,80.20548|13.00736,80.20536|13.00727,80.20514|13.00719,80.20495|13.00716,80.20488|13.00711,80.20475|13.00695,80.20443|13.00693,80.20439|13.00687,80.20426|13.00681,80.20414|13.00655,80.20374|13.00649,80.20366|13.00633,80.20345|13.00621,80.20329|13.00611,80.20318|13.00606,80.20311|13.00599,80.20301|13.00592,80.20288|13.0058,80.20269|13.00574,80.20249|13.00563,80.20224|13.00551,80.20205|13.00536,80.20188|13.00525,80.20176|13.00514,80.20166|13.00508,80.20163|13.00502,80.20159|13.005,80.20157|13.00499,80.20156|13.00497,80.20153|13.00497,80.20151|13.00496,80.20149|13.00496,80.20145345398832",FALSE,Continuous,Intermediate,,0.59,,
